371,0345460952,The Salmon of Doubt,9780345460950,,,,ES,2003/8/1,Ballantine Books,,false,61,359,46138,95486,24340,905,2002/5/28,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,book,7454,9205,6238,1239,204,3.92,299,Paperback,,239,15,Douglas Adams,,,,,,16151,59,658,"adult,adult-fiction,adventure,anthologies,biography,british-literature,classics,comedy,essays,fantasy,fiction,funny,humor,literature,memoir,mystery,non-fiction,novels,philosophy,science,science-fiction,science-fiction-fantasy,short-stories,speculative-fiction,unfinished"
376,0787104019,The Salmon Of Doubt,9780787104016,,,,ES,,,,false,61,359,46138,95486,24340,905,2002/5/28,The Salmon of Doubt: Hitchhiking the Galaxy One Last Time,book,7454,9205,6238,1239,204,3.92,,,,3,0,Douglas Adams,,,,,,16151,59,658,"adult,adult-fiction,adventure,anthologies,biography,british-literature,classics,comedy,essays,fantasy,fiction,funny,humor,literature,memoir,mystery,non-fiction,novels,philosophy,science,science-fiction,science-fiction-fantasy,short-stories,speculative-fiction,unfinished"
381,0613858581,La Caseta Magica (the Phantom Tollbooth),9780613858588,,,,ES,2001/8/1,Turtleback Books,spa,false,4,378,303308,897933,213214,9093,1961/1/1,The Phantom Tollbooth,book,105337,63816,31740,8443,3878,4.21,,Hardcover,,3,0,Norton Juster,,,,,,71152,1078,2953,"adventure,american,chapter-books,childrens,classics,fantasy,fiction,funny,humor,juvenile,language,literature,magic,middle-grade,novels,school,science-fiction,young-adult"
386,0393329402,Another Bullshit Night in Suck City,9780393329407,,,,ES,2005/9/12,W. W. Norton & Company,eng,false,23,386,24392,36345,9617,950,2004/1/1,Another Bullshit Night in Suck City: A Memoir,book,2573,3587,2455,765,237,3.78,347,Paperback,,9004,904,Nick Flynn,,,,,,1631,111,46,"adult,autobiography,biography,biography-memoir,college,comedy,contemporary,family,fiction,humor,literature,memoir,mental-health,mental-illness,non-fiction,novels,poetry,school"
391,1402207808,Dictionary of Bullshit,9781402207808,,,,ES,2006/4/1,,eng,false,5,391,79,100,31,2,2005/9/29,Dictionary of Bullshit,book,4,7,14,4,2,3.23,,Hardcover,,29,2,Nick  Webb,,,,,,31,1,2,"essays,humor,non-fiction,politics,reference"
396,0761316108,A. Lincoln'S Gettysburg Addres,9780761316107,,,,ES,2000/10/28,,,false,1,396,6,16,4,0,2000/1/1,A. Lincoln'S Gettysburg Addres,,2,1,0,1,0,4.00,,,,4,0,"Barbara Jane Feinburg,Barbara Silberdick Feinberg",,,,,,2,0,,non-fiction
401,0791070441,Don DeLillo's White Noise (Bloom's Modern Critical Interpretations),9780791070444,,,,ES,2002/8/1,Chelsea House Publications,,false,1,401,71,99,27,1,2002/8/1,Don DeLillo's White Noise (Bloom's Modern Critical Interpretations),book,9,6,7,4,1,3.67,,,,27,1,Don DeLillo,,,"Harold Bloom,Jesse Zuba",,,36,1,1,"education,essays,non-fiction"
406,0743244257,Cosmopolis,9780743244251,,,,ES,2004/4/6,Scribner,eng,false,84,28703,23229,44060,13665,1246,2003/1/1,Cosmopolis,book,1625,3914,4875,2403,848,3.22,224,Paperback,,445,40,Don DeLillo,,,,,,6831,65,338,"adult,adult-fiction,american,americana,classics,contemporary,drama,dystopia,fiction,literary-fiction,literature,novels,philosophy,school,thriller,unfinished"
411,0060931671,The Crying of Lot 49,9780060931674,,,,ES,1999/4/1,Harper Perennial,eng,false,99,2794,112325,225008,60869,3963,1966/1/1,The Crying of Lot 49,book,15914,21439,15192,5782,2542,3.70,152,Paperback,,2123,228,Thomas Pynchon,,,,,,39664,375,1562,"adult,adult-fiction,american,americana,classic-literature,classics,college,contemporary,fiction,humor,literary-fiction,literature,modern,modern-classics,mystery,novella,novels,school,science-fiction,unfinished"
416,0316724432,Slow Learner: Early Stories,9780316724432,,,,ES,1985/4/30,Back Bay Books,eng,false,26,5814,7416,13396,3831,249,1984/1/1,Slow Learner,book,534,1333,1523,384,57,3.50,193,Paperback,,321,32,Thomas Pynchon,,,,,,2682,22,93,"american,americana,anthologies,classics,collections,contemporary,essays,fiction,literary-fiction,literature,modern,modern-classics,novels,short-stories,unfinished,writing"
421,0374522219,The White Album,9780374522216,,,,ES,1990/10/1,Farrar Straus Giroux,eng,false,27,421,33963,52536,12583,901,1979/1/1,The White Album,book,5144,5019,1981,358,81,4.18,222,Paperback,,10399,645,Joan Didion,,,,,,17126,102,1792,"adult,american,americana,autobiography,biography,biography-memoir,classics,contemporary,criticism,essays,feminism,fiction,history,literature,memoir,music,non-fiction,politics,short-stories,travel,unfinished,writing"
426,0307264874,We Tell Ourselves Stories in Order to Live: Collected Nonfiction,9780307264879,,,,ES,2006/10/17,Everyman's Library,eng,false,5,426,8720,6689,1488,106,2006/10/17,We Tell Ourselves Stories in Order to Live: Collected Nonfiction ,book,901,454,107,21,5,4.50,1122,Hardcover,,1480,106,Joan Didion,,,,,,6611,20,257,"adult,american,american-history,anthologies,autobiography,biography,classics,collections,contemporary,criticism,essays,feminism,fiction,history,literature,memoir,non-fiction,philosophy,politics,short-stories,sociology,unfinished,writing"
431,0143039830,The New York Trilogy,9780143039839,,,,ES,2006/3/28,Penguin Classics,eng,false,143,431,92577,197915,50628,2886,1987/1/1,City of Glass / Ghosts / The Locked Room,book,15566,20065,10807,3214,976,3.91,308,Paperback,Penguin Classics Deluxe Edition,39670,1776,Paul Auster,Art Spiegelman,,,,,30273,260,2211,"adult,adult-fiction,american,americana,classics,contemporary,crime,dark,detective,drama,fiction,literary-fiction,literature,magical-realism,modern,mystery,mystery-thriller,novels,short-stories,suspense,thriller,unfinished"
436,8433906992,La trilogía de Nueva York,9788433906991,,,,ES,1996/5/1,,spa,false,143,431,92577,197915,50628,2886,1987/1/1,City of Glass / Ghosts / The Locked Room,book,15566,20065,10807,3214,976,3.91,,,,917,73,Paul Auster,,,,,,30273,260,2211,"adult,adult-fiction,american,americana,classics,contemporary,crime,dark,detective,drama,fiction,literary-fiction,literature,magical-realism,modern,mystery,mystery-thriller,novels,short-stories,suspense,thriller,unfinished"
446,0312426232,The Brooklyn Follies,9780312426231,,,,ES,2006/10/17,Picador,eng,false,81,446,32396,79602,20780,1514,2005/12/27,The Brooklyn Follies,book,4853,9226,5292,1148,261,3.83,306,Paperback,,17200,1129,Paul Auster,,,,,,7623,53,358,"adult,adult-fiction,american,americana,contemporary,drama,family,fiction,humor,literary-fiction,literature,modern,novels,romance,unfinished"
451,0571210708,True Tales of American Life,9780571210701,,,,ES,,Faber  Faber,,false,35,50617,5289,10845,2809,325,2001/9/1,I Thought My Father Was God and Other True Tales from NPR's National Story Project,book,806,1063,726,171,43,3.86,480,Paperback,,380,44,Paul Auster,,,,,,1712,14,140,"adult,american,anthologies,autobiography,biography,classics,contemporary,education,essays,fiction,literature,memoir,non-fiction,self-help,short-stories,unfinished"
456,0140178139,Leviathan,9780140178135,,,,ES,1993/9/1,Penguin Books,eng,false,67,456,21672,53424,13519,622,1992/1/1,Leviathan,book,3881,5903,3056,560,119,3.95,275,Paperback,,11165,417,Paul Auster,,,,,,5381,40,210,"adult-fiction,american,americana,contemporary,crime,drama,fiction,literary-fiction,literature,modern,mystery,mystery-thriller,novels,philosophy,romance,school,thriller"
461,9051705441,The Inner Life of Martin Frost,9789051705447,,,,ES,2006/4/1,Purdue University Press,,false,18,461,560,934,280,20,2000/9/5,The Inner Life of Martin Frost,book,35,87,106,41,11,3.34,40,Paperback,,171,6,Paul Auster,Glenn  Thomas,,,,,198,10,3,"adult,american,drama,fantasy,fiction,film,literature,plays,romance,thriller"
466,2742741461,Timbuktu / Leviathan / Moon Palace,9782742741465,,,,ES,2002/11/7,Actes Sud,fre,false,1,466,43,88,20,1,,,book,10,9,0,1,0,4.40,1075,Mass Market Paperback,,20,1,Paul Auster,,,,,,18,1,,
471,0853236879,World that is the Book: Paul Auster’s Fiction,9780853236870,,,,ES,2001/11/1,Liverpool University Press,,false,3,26461,25,33,9,1,2001/1/1,World that is the Book: Paul Auster's Fiction,book,1,4,4,0,0,3.67,200,Hardcover,,1,0,Aliki Varvogli,,,,,,9,0,,"american,criticism,literature,non-fiction"
476,0446579785,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,9780446579780,,,,ES,2006/2/1,Business Plus,en-US,false,21,476,439,841,249,30,2006/2/1,The Coming Economic Collapse: How You Can Thrive When Oil Costs $200 a Barrel,book,38,69,102,29,11,3.38,211,Hardcover,,207,26,"Glen C. Strathy,Stephen Leeb",,,,,,137,7,5,"business,economics,leadership,non-fiction,politics,psychology"
481,034543871X,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,9780345438713,,,,ES,2002/1/29,Ballantine Books,eng,false,4,481,174,239,61,4,2002/1/29,The Collapse of the Common Good: How America's Lawsuit Culture Undermines Our Freedom,book,23,17,16,3,2,3.92,272,Paperback,,58,4,Philip K. Howard,,,,,,99,2,3,"economics,non-fiction,psychology"
491,0862419921,"Life And Adventures Of John Nicol, Mariner",9780862419929,,,,ES,,,,false,5,305683,127,271,68,10,1999/10/1,"The Life and Adventures of John Nicol, Mariner",,22,27,16,2,1,3.99,,,,5,1,John Nicol,,,,,,44,0,,"biography,historical,history,memoir,non-fiction,school,travel"
496,1892062135,The Lost Journals of Nikola Tesla: HAARP - Chemtrails and the Secret of Alternative 4,9781892062130,,,,ES,2011/12/2,Inner Light - Global Communications,,false,3,496,174,172,44,4,2000/6/1,The Lost Journals of Nikola Tesla : Haarp - Chemtrails and Secret of Alternative 4,,18,13,7,3,3,3.91,155,Paperback,,31,3,Tim R. Swartz,,,,,,108,1,9,"autobiography,biography,fiction,history,non-fiction,politics,science,technology"
501,1425318738,The Tesla Rotating Magnetic Field,9781425318734,,,,ES,,,,false,2,501,18,4,1,0,2005/1/1,The Tesla Rotating Magnetic Field,,0,1,0,0,0,4.00,,,,1,0,"Nikola Tesla,Thomas Commerford Martin",,,,,,15,0,2,
506,1930092407,The Story of Inventions,9781930092402,,,,ES,1992/1/28,Christian Liberty Press,eng,false,2,506,163,208,56,2,1992/1/1,The Story of Inventions,book,12,21,19,3,1,3.71,,,,42,1,"Frank Puterbaugh Bachman,Michael J. McHugh",,,,,,58,15,11,"biography-memoir,education,history,non-fiction,school,science"
511,0373792689,Boys of Summer,9780373792689,,,,ES,2006/6/27,Harlequin Blaze,eng,false,13,511,1152,1900,505,18,2006/6/1,Boys Of Summer ,book,166,141,135,38,25,3.76,256,Paperback,Harlequin Blaze #264,473,12,"Julie Elizabeth Leto,Kimberly Raye,Leslie Kelly",,,,,,573,14,4,"adult,anthologies,contemporary,fiction,harlequin,romance,sports"
516,0201710897,Programming Ruby: The Pragmatic Programmer's Guide,9780201710892,,,,ES,2000/10/17,Addison-Wesley Professional,,false,9,515,3707,7550,1866,72,2000/12/15,Programming Ruby: The Pragmatic Programmers' Guide,book,632,789,364,61,20,4.05,564,Paperback,,25,0,"Andrew Hunt,Dave Thomas",,,,,,1117,9,137,"education,non-fiction,reference,technology,textbooks,unfinished"
521,0977616665,"No Fluff, Just Stuff Anthology",9780977616664,,,,ES,2006/6/20,Pragmatic Bookshelf,,false,3,521,58,88,26,3,2006/1/1,"No Fluff, Just Stuff Anthology (Pragmatic Programmers)",book,4,5,14,3,0,3.38,256,Paperback,,17,2,,,,Neal Ford,,,14,3,,"non-fiction,reference"
526,0399506438,Lord of the Flies,9780399506437,,,,ES,1987/9/1,Penguin Books,en-US,false,265,7624,72010,7014292,1914375,31895,1954/9/17,Lord of the Flies,book,504479,648090,479405,178921,103480,3.66,291,Paperback,(Casebook Edition Text Notes and Criticism),674,58,William Golding,,,"Arthur P. Ziegler,James Robert Baker",,,461,5017,17212,"adult,adult-fiction,adventure,british-literature,childrens,classic-literature,classics,contemporary,dark,drama,dystopia,english-literature,fantasy,fiction,high-school,historical-fiction,horror,literary-fiction,literature,modern-classics,novels,philosophy,psychology,realistic-fiction,school,science-fiction,survival,teen,thriller,young-adult"
531,0812969707,A War Like No Other: How the Athenians & Spartans Fought the Peloponnesian War,9780812969702,,,,ES,2006/9/12,Random House,eng,false,13,531,5062,7561,1840,113,2005/10/4,A War Like No Other: How the Athenians and Spartans Fought the Peloponnesian War,book,697,742,323,61,17,4.11,397,Paperback,,1581,92,Victor Davis Hanson,,,,,,2678,21,241,"classics,cultural,historical,history,non-fiction,politics,war"
536,,The Lovely Bones,,,,,ES,2006/9/1,Random House,eng,false,15,12232938,2435734,6907597,1821372,38727,2002/7/3,The Lovely Bones,book,537965,640534,436508,139747,66618,3.79,327,Paperback,,17902,354,Alice Sebold,,,,,,491385,769,9619,"adult,adult-fiction,american,chick-lit,classics,contemporary,crime,dark,death,drama,family,fantasy,fiction,ghosts,high-school,horror,literary-fiction,literature,magical-realism,movies,mystery,mystery-thriller,novels,paranormal,realistic-fiction,romance,supernatural,suspense,teen,thriller,unfinished,young-adult"
546,0376017708,Complete Home Storge,9780376017703,,,,ES,2003/5/1,Oxmoor House,,false,1,546,28,31,10,0,2003/5/1,Complete Home Storage,,1,2,5,1,1,3.10,192,Paperback,,10,0,"Barbara Braasch,Lisa Stockwell Kessler",,,,,,11,0,,"non-fiction,reference"
551,1592231500,Simple Handmade Storage: 23 Step-By-Step Weekend Projects,9781592231508,,,,ES,2004/6/9,Laurel Glen Publishing,,false,1,551,24,23,7,1,2004/9/30,Simple Handmade Storage: 23 Step-By-Step Weekend Projects,,2,0,4,0,1,3.29,128,Paperback,,7,1,Philip Haxell,,,,,,11,0,,non-fiction
556,1841156574,The Chap Manifesto: Revolutionary Etiquette for the Modern Gentleman,9781841156576,,,,ES,2001/10/1,HarperCollins UK,,false,3,556,165,330,85,5,2001/1/1,The Chap Manifesto: Revolutionary Etiquette for the Modern Gentleman,,29,26,22,7,1,3.88,144,Hardcover,,78,3,"Gustav Temple,Vic Darkwood",,,,,,50,0,1,"comedy,fiction,humor,non-fiction,reference,sociology"
561,0310258111,The Word of a Gentleman: Meditations for Modern Man,9780310258117,,,,ES,1983/12/1,Zondervan Publishing Company,,false,1,561,7,3,1,0,1983/1/1,The word of a gentleman: Meditations for modern man,,0,0,1,0,0,3.00,208,Paperback,,1,0,Richard C. Halverson,,,,,,3,0,,christian
566,0321305256,Stylin' with CSS: A Designer's Guide,9780321305251,,,,ES,2005/5/6,New Riders Publishing,,false,9,566,328,645,172,18,2005/5/6,Stylin' with CSS: A Designer's Guide,book,40,70,43,17,2,3.75,288,Paperback,,111,9,Charles Wyke-Smith,,,,,,64,6,3,"academic,non-fiction,reference,school,technology,textbooks"
571,073571245X,Eric Meyer on CSS: Mastering the Language of Web Design with Cascading Style Sheets,9780735712454,,,,ES,2002/6/28,New Riders Publishing,,false,4,571,555,1209,292,12,2002/7/8,Eric Meyer on CSS: Mastering the Language of Web Design,,110,125,47,8,2,4.14,352,Paperback,,280,11,Eric A. Meyer,,,,,,117,3,3,"education,non-fiction,reference,technology"
576,3822840858,1000 Record Covers,9783822840856,,,,ES,2005/5/15,Taschen,mul,false,7,576,801,1389,362,38,1996/1/1,1000 Record Covers,book,104,125,107,22,4,3.84,575,Paperback,25th Anniversary Special Edition,270,27,Michael Ochs,,,,,,285,5,12,"adult,american,art,history,music,non-fiction,reference"
581,0785821341,100 Albums That Changed Music: And 500 Songs You Need to Hear,9780785821342,,,,ES,2006/8/1,Booksales,,false,4,194580,61,107,30,5,2006/12/15,100 Albums That Changed Music,,5,11,10,4,0,3.57,319,Paperback,,0,0,,,,Sean Egan,,,20,0,3,music
586,081184529X,Art of Modern Rock: The Poster Explosion,9780811845298,,,,ES,2004/11/4,Chronicle Books,,false,1,586,2089,5264,1278,25,2004/11/4,Art of Modern Rock: The Poster Explosion,,653,297,209,65,54,4.12,492,Hardcover,,1278,25,"Dennis King,King Grushkin,Paul Grushkin,Wayne Coyne",,,,,,829,2,8,"art,canon,history,music,non-fiction,politics,reference"
591,0292743262,The Rock Art of Texas Indians,9780292743267,,,,ES,1996/1/1,University of Texas Press,,false,3,591,19,41,10,0,1966/1/1,The Rock Art of Texas Indians,,4,3,3,0,0,4.10,253,Paperback,,9,0,,Forrest Kirkland,William W. Newcomb,,,,9,0,,
601,1587991829,"Sex, Drugs & Economics: An Unconventional Introduction to Economics",9781587991820,,,,ES,2004/3/8,Texere Publishing,,false,6,601,326,387,108,10,2002/1/1,"Sex, Drugs and Economics: An Unconventional Intro to Economics",book,16,43,39,8,2,3.58,263,Paperback,,85,5,Diane Coyle,,,"Myles Thompson,Victoria Tietze Larson",,,154,7,12,"business,economics,non-fiction"
606,0446692816,The Vice Guide to Sex and Drugs and Rock and Roll,9780446692816,,,,ES,2003/9/1,Grand Central Publishing,,false,4,606,944,2312,570,41,2002/1/1,The Vice Guide to Sex and Drugs and Rock and Roll,book,227,194,111,30,8,4.06,362,Paperback,,541,38,"Gavin McInnes,Shane Smith,Suroosh Alvi",,,,,,270,8,18,"art,canon,comedy,fiction,funny,health,high-school,history,humor,literature,music,non-fiction,reference,social"
611,0399517294,The Faking of the Vice-President: A Guide to Becoming a Superfluous Leader,9780399517297,,,,ES,1992/5/14,Perigee,,false,1,611,3,0,0,0,1992/1/1,The Faking of the Vice-President: A Guide to Becoming a Superfluous Leader,,0,0,0,0,0,0.00,96,Paperback,,0,0,Rich Mintzer,,,,,,2,0,,
616,0495130060,Vice & Virtue in Everyday Life: Introductory Readings in Ethics,9780495130062,,,,ES,2006/3/1,Wadsworth Publishing Company,,false,12,616,402,362,96,10,1985/1/1,Vice and Virtue in Everyday Life: Introductory Readings in Ethics,book,29,34,20,8,5,3.77,594,Paperback,,53,5,"Christina Hoff Sommers,Fred Sommers",,,,,,220,12,12,"academic,essays,non-fiction,philosophy,religion,school,textbooks"
621,0767923820,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,9780767923828,,,,ES,2005/12/27,Crown Business,,false,32,621,24796,53116,13518,643,2003/12/12,The Automatic Millionaire: A Powerful One-Step Plan to Live and Finish Rich,book,4728,4457,3259,797,277,3.93,272,Paperback,,12600,557,David Bach,,,,,,9718,40,527,"adult,business,economics,non-fiction,personal-development,reference,school,self-help"
626,0974918903,The Automatic Millionaire Home Study Course,9780974918907,,,,ES,,,,false,1,626,49,44,10,1,2004/2/1,The Automatic Millionaire Home Study Course,,5,4,1,0,0,4.40,,,,10,1,David Bach,,,,,,37,0,1,"adult-fiction,non-fiction"
631,1884313418,The Essential Guide to Motorcycle Maintenance,9781884313417,,,,ES,2004/1/30,Whitehorse Press,,false,4,631,297,476,122,4,2003/10/1,The Essential Guide to Motorcycle Maintenance,,38,43,32,9,0,3.90,256,Paperback,,117,4,Mark Zimmerman,,,,,,117,1,20,"non-fiction,reference"
